Newman et al. (2015, HESS) daily data for MICHIGAN RIVER NEAR CAMERON PASS, CO.
Source: PREC and TEMP [(TEMP_MIN+TEMP_MAX)/2]: DAYMET - PET: Priestly-Taylor
1.0000000    ! dt in "days" (all data in mm/day)
YYYY   MM   DD   HH      PREC      TEMP       PET     Q_OBS
1987   09   10   24      0.00      4.96      4.51      0.61
1987   09   11   24      0.00      4.27      4.43      0.59
1987   09   12   24      0.00      3.71      4.43      0.55
1987   09   13   24      0.00      6.59      4.66      0.53
1987   09   14   24     12.67      4.85      3.36      0.53
1987   09   15   24      5.29      2.04      2.38      0.67
1987   09   16   24      5.25      4.37      3.06      0.67
1987   09   17   24      3.66      4.53      3.42      0.67
1987   09   18   24      0.00      1.33      3.85      0.60
1987   09   19   24      0.00      3.56      3.94      0.55
1987   09   20   24      0.00      3.54      3.76      0.52
1987   09   21   24      0.00      3.81      3.96      0.52
1987   09   22   24      0.00      5.21      4.03      0.49
1987   09   23   24      0.00      7.53      4.14      0.49
1987   09   24   24      0.00      9.30      4.18      0.47
1987   09   25   24      0.00      8.53      3.85      0.47
1987   09   26   24      0.00      6.33      3.30      0.46
1987   09   27   24      0.00      3.67      3.21      0.44
1987   09   28   24      0.00      2.10      3.15      0.42
1987   09   29   24      0.00      3.80      3.32      0.41
1987   09   30   24      0.00      4.82      3.35      0.41
1987   10   01   24      0.00      5.20      3.27      0.42
1987   10   02   24      0.00      5.71      3.30      0.40
1987   10   03   24      0.00      5.67      3.17      0.39
1987   10   04   24      0.00      4.51      2.78      0.38
1987   10   05   24      0.00      3.96      2.79      0.36
1987   10   06   24      0.00      3.46      2.82      0.36
1987   10   07   24      0.00      4.17      2.85      0.36
1987   10   08   24      0.00      5.18      2.71      0.36
1987   10   09   24      0.00      3.13      2.52      0.35
1987   10   10   24      0.00      4.48      2.56      0.34
1987   10   11   24      0.00      1.88      2.45      0.33
1987   10   12   24      0.00      3.63      2.50      0.34
1987   10   13   24     15.99      1.66      1.65      0.36
1987   10   14   24      8.40     -0.00      1.48      0.38
1987   10   15   24      7.13     -1.37      1.22      0.42
1987   10   16   24      0.00     -3.21      1.73      0.40
1987   10   17   24      0.00     -0.26      1.88      0.40
1987   10   18   24      0.00     -0.42      1.62      0.40
1987   10   19   24      0.00     -1.98      1.38      0.38
1987   10   20   24      0.00     -4.55      1.61      0.35
1987   10   21   24      0.00     -1.12      1.75      0.32
1987   10   22   24      0.00      1.43      1.73      0.33
1987   10   23   24      0.00      0.90      1.77      0.34
1987   10   24   24     13.09      1.27      1.39      0.35
1987   10   25   24      5.34     -2.42      0.84      0.39
1987   10   26   24      0.00     -1.35      1.35      0.39
1987   10   27   24      0.00     -0.76      1.58      0.39
1987   10   28   24      0.00      1.31      1.65      0.39
1987   10   29   24      0.00      3.53      1.67      0.40
1987   10   30   24     14.50     -0.10      1.12      0.41
1987   10   31   24      0.21     -1.10      1.13      0.42
1987   11   01   24      6.92      1.81      1.27      0.43
1987   11   02   24      7.00     -2.81      0.73      0.47
1987   11   03   24      0.00     -1.95      0.99      0.45
1987   11   04   24      0.00      0.32      1.35      0.43
1987   11   05   24      0.00      1.75      1.38      0.42
1987   11   06   24     11.67     -3.78      0.81      0.42
1987   11   07   24      9.30     -6.20      0.71      0.39
1987   11   08   24      5.66     -5.03      0.98      0.38
1987   11   09   24      0.00     -3.18      1.09      0.35
1987   11   10   24      0.00     -2.85      1.09      0.33
1987   11   11   24      0.00     -4.54      1.02      0.35
1987   11   12   24      0.00     -3.41      1.02      0.27
1987   11   13   24      0.00     -1.20      1.04      0.29
1987   11   14   24     25.71     -3.31      0.74      0.30
1987   11   15   24      9.55    -12.23      0.65      0.32
1987   11   16   24      6.00    -14.39      0.61      0.34
1987   11   17   24      5.00    -17.65      0.53      0.36
1987   11   18   24      0.00    -13.83      0.65      0.36
1987   11   19   24      0.00     -7.79      0.73      0.35
1987   11   20   24      0.00     -1.74      0.79      0.34
1987   11   21   24      0.00     -2.77      0.77      0.34
1987   11   22   24      0.00     -8.61      0.63      0.34
1987   11   23   24      7.16     -7.27      0.67      0.34
1987   11   24   24      0.00    -12.60      0.59      0.33
1987   11   25   24      0.00     -6.93      0.62      0.33
1987   11   26   24      0.00    -13.23      0.53      0.34
1987   11   27   24      0.00    -14.81      0.52      0.34
1987   11   28   24      0.00     -8.96      0.53      0.34
1987   11   29   24      0.00     -7.77      0.56      0.35
1987   11   30   24      0.00    -10.70      0.54      0.36
1987   12   01   24      0.00    -11.70      0.50      0.36
1987   12   02   24      0.00     -6.00      0.59      0.36
1987   12   03   24      0.00     -1.25      0.69      0.33
1987   12   04   24      0.00     -0.06      0.63      0.30
1987   12   05   24      0.00     -2.10      0.68      0.30
1987   12   06   24      0.00     -4.23      0.61      0.30
1987   12   07   24      0.00     -5.50      0.58      0.30
1987   12   08   24      0.00    -14.93      0.43      0.30
1987   12   09   24      7.40    -15.18      0.40      0.30
1987   12   10   24     17.24     -8.43      0.52      0.30
1987   12   11   24      6.00    -12.32      0.45      0.30
1987   12   12   24      4.00    -20.37      0.34      0.30
1987   12   13   24      4.09    -22.30      0.31      0.30
1987   12   14   24      0.00    -24.20      0.30      0.30
1987   12   15   24      0.00    -21.28      0.34      0.30
1987   12   16   24      0.00    -16.22      0.37      0.23
1987   12   17   24      0.00     -8.05      0.47      0.19
1987   12   18   24      0.00     -6.53      0.53      0.24
1987   12   19   24      0.00    -12.47      0.41      0.21
1987   12   20   24      0.00    -15.71      0.37      0.21
1987   12   21   24     10.71    -14.66      0.40      0.21
1987   12   22   24     21.08    -11.39      0.46      0.21
1987   12   23   24     16.04    -15.05      0.38      0.23
1987   12   24   24      0.31    -21.41      0.34      0.25
1987   12   25   24      5.48    -18.52      0.36      0.27
1987   12   26   24     13.67    -19.40      0.35      0.27
1987   12   27   24     13.50    -14.87      0.38      0.27
1987   12   28   24      0.00     -9.35      0.44      0.30
1987   12   29   24      0.00     -7.04      0.42      0.33
1987   12   30   24      6.91    -14.06      0.43      0.36
1987   12   31   24      2.00    -16.66      0.37      0.36
1988   01   01   24      0.00    -19.64      0.38      0.36
1988   01   02   24      0.00    -17.14      0.41      0.36
1988   01   03   24      0.00    -16.69      0.41      0.35
1988   01   04   24      0.00    -13.50      0.46      0.34
1988   01   05   24      9.00     -6.50      0.59      0.34
1988   01   06   24      5.13    -10.72      0.51      0.34
1988   01   07   24      4.33    -15.47      0.43      0.34
1988   01   08   24      8.33    -12.88      0.47      0.33
1988   01   09   24      9.87    -14.39      0.40      0.32
1988   01   10   24      0.00    -10.52      0.53      0.33
1988   01   11   24      8.75    -10.26      0.56      0.34
1988   01   12   24      5.33    -20.12      0.35      0.34
1988   01   13   24      0.00    -15.17      0.53      0.35
1988   01   14   24      0.00    -11.34      0.56      0.36
1988   01   15   24      8.50     -4.60      0.71      0.36
1988   01   16   24      0.00    -14.91      0.58      0.36
1988   01   17   24      9.04    -15.18      0.52      0.36
1988   01   18   24      0.00    -13.48      0.62      0.36
1988   01   19   24     13.29    -23.52      0.42      0.35
1988   01   20   24     10.28    -22.46      0.45      0.35
1988   01   21   24      6.88    -16.16      0.55      0.35
1988   01   22   24      0.00    -15.93      0.65      0.35
1988   01   23   24     11.29    -13.56      0.57      0.34
1988   01   24   24      9.39    -22.55      0.44      0.34
1988   01   25   24      5.66    -18.17      0.59      0.34
1988   01   26   24      0.00     -9.39      0.87      0.34
1988   01   27   24      0.00     -5.37      0.98      0.33
1988   01   28   24      0.00     -3.03      1.07      0.33
1988   01   29   24      0.00     -2.54      1.14      0.33
1988   01   30   24      7.24     -7.95      0.78      0.33
1988   01   31   24     10.50    -11.84      0.64      0.33
1988   02   01   24      8.42    -10.31      0.75      0.32
1988   02   02   24      9.33     -9.02      0.71      0.32
1988   02   03   24      5.36    -12.54      0.89      0.32
1988   02   04   24      0.00    -13.24      1.01      0.32
1988   02   05   24      0.00    -11.53      1.09      0.30
1988   02   06   24      0.00     -9.62      1.17      0.30
1988   02   07   24      0.00    -10.19      1.15      0.30
1988   02   08   24      7.03    -10.09      0.68      0.30
1988   02   09   24     17.39     -7.28      0.87      0.30
1988   02   10   24     11.66     -8.85      0.85      0.30
1988   02   11   24      7.33    -10.40      0.81      0.29
1988   02   12   24      0.00     -5.33      1.59      0.29
1988   02   13   24     12.92     -7.92      1.27      0.29
1988   02   14   24      0.00    -14.39      0.69      0.29
1988   02   15   24      5.55     -7.48      1.37      0.29
1988   02   16   24      0.00    -18.02      1.13      0.28
1988   02   17   24      0.00    -15.76      1.33      0.28
1988   02   18   24      0.00    -13.07      1.48      0.28
1988   02   19   24      0.00    -13.66      1.47      0.28
1988   02   20   24      0.00    -10.20      1.28      0.27
1988   02   21   24      0.00     -5.38      1.96      0.27
1988   02   22   24      0.00     -9.84      1.26      0.27
1988   02   23   24      0.00     -9.99      1.81      0.27
1988   02   24   24      0.00     -6.63      2.09      0.27
1988   02   25   24      0.00     -4.32      2.24      0.26
1988   02   26   24      0.00     -2.45      2.43      0.26
1988   02   27   24      0.00     -0.50      2.60      0.26
1988   02   28   24      5.00     -4.62      1.53      0.25
1988   02   29   24      0.00     -3.19      2.49      0.25
1988   03   01   24      8.00     -3.88      1.97      0.25
1988   03   02   24      0.00     -5.60      2.43      0.25
1988   03   03   24      0.00     -7.72      2.23      0.25
1988   03   04   24     11.08    -12.31      1.20      0.25
1988   03   05   24      0.00     -9.77      2.28      0.25
1988   03   06   24     12.30     -5.70      2.06      0.24
1988   03   07   24      7.21    -14.59      1.19      0.24
1988   03   08   24      0.00    -13.10      2.01      0.24
1988   03   09   24      0.00     -5.08      2.86      0.24
1988   03   10   24     22.58     -9.75      1.02      0.24
1988   03   11   24     10.79    -14.77      1.23      0.24
1988   03   12   24      6.04    -19.36      1.17      0.27
1988   03   13   24      0.00    -22.66      1.45      0.29
1988   03   14   24      0.00    -12.86      2.37      0.29
1988   03   15   24      7.55     -9.72      2.18      0.29
1988   03   16   24      0.00    -13.48      2.18      0.29
1988   03   17   24      0.00    -16.78      2.14      0.28
1988   03   18   24      0.00    -15.86      2.16      0.27
1988   03   19   24      0.00     -7.10      3.22      0.25
1988   03   20   24      0.00     -3.01      3.46      0.24
1988   03   21   24      0.00     -0.30      3.75      0.22
1988   03   22   24      0.00     -2.49      2.58      0.22
1988   03   23   24     14.91     -3.11      2.63      0.21
1988   03   24   24     10.16    -10.86      1.25      0.21
1988   03   25   24     12.29     -9.53      1.23      0.21
1988   03   26   24      0.00     -1.94      3.91      0.22
1988   03   27   24      0.00     -3.27      4.09      0.24
1988   03   28   24      0.00    -16.65      2.18      0.24
1988   03   29   24      0.00    -11.89      3.09      0.25
1988   03   30   24     12.24    -11.53      1.62      0.25
1988   03   31   24      9.20    -12.50      2.09      0.25
1988   04   01   24      0.00     -7.59      3.90      0.25
1988   04   02   24      0.00     -5.73      4.21      0.25
